base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.23132, 1.12360, -1.51370, 0.11249, 1.16917, -1.37074, -0.07869, 1.10772, -2.42720, -0.19207, 1.10669, -2.43421
-0.22384, 1.13856, -1.49559, 0.11103, 1.16887, -1.36461, -0.07551, 1.10893, -2.42252, -0.18623, 1.10868, -2.43326
-0.21583, 1.15219, -1.47746, 0.10979, 1.16860, -1.35856, -0.07243, 1.11018, -2.41789, -0.18033, 1.11068, -2.43215
-0.20828, 1.16452, -1.45985, 0.10892, 1.16830, -1.35278, -0.06909, 1.11142, -2.41332, -0.17428, 1.11259, -2.43095
-0.20218, 1.17546, -1.44356, 0.10842, 1.16790, -1.34742, -0.06569, 1.11267, -2.40873, -0.16810, 1.11444, -2.42946
-0.19900, 1.18478, -1.42987, 0.10846, 1.16736, -1.34277, -0.06196, 1.11388, -2.40431, -0.16166, 1.11613, -2.42770
-0.19793, 1.19269, -1.41798, 0.10871, 1.16673, -1.33860, -0.05822, 1.11504, -2.39994, -0.15534, 1.11774, -2.42567
-0.19858, 1.19912, -1.40762, 0.10920, 1.16604, -1.33482, -0.05416, 1.11617, -2.39564, -0.14906, 1.11925, -2.42342
-0.20129, 1.20366, -1.39890, 0.10986, 1.16534, -1.33142, -0.04986, 1.11727, -2.39145, -0.14317, 1.12065, -2.42104
-0.20542, 1.20656, -1.39158, 0.11067, 1.16462, -1.32830, -0.04520, 1.11836, -2.38728, -0.13770, 1.12197, -2.41852
-0.20982, 1.20819, -1.38534, 0.11153, 1.16393, -1.32546, -0.04016, 1.11944, -2.38310, -0.13248, 1.12321, -2.41577
-0.21321, 1.20860, -1.37988, 0.11256, 1.16333, -1.32272, -0.03453, 1.12061, -2.37880, -0.12765, 1.12438, -2.41279
-0.21500, 1.20792, -1.37504, 0.11361, 1.16281, -1.32009, -0.02822, 1.12186, -2.37442, -0.12313, 1.12548, -2.40964
-0.21555, 1.20662, -1.37085, 0.11476, 1.16235, -1.31751, -0.02154, 1.12315, -2.37000, -0.11879, 1.12654, -2.40623
-0.21479, 1.20504, -1.36748, 0.11580, 1.16186, -1.31520, -0.01471, 1.12440, -2.36573, -0.11470, 1.12755, -2.40238
-0.21202, 1.20361, -1.36488, 0.11674, 1.16130, -1.31309, -0.00796, 1.12561, -2.36177, -0.11069, 1.12849, -2.39800
-0.20813, 1.20223, -1.36287, 0.11772, 1.16073, -1.31106, -0.00117, 1.12675, -2.35791, -0.10673, 1.12938, -2.39329
-0.20397, 1.20093, -1.36124, 0.11873, 1.16011, -1.30924, 0.00538, 1.12781, -2.35411, -0.10298, 1.13026, -2.38828
-0.20016, 1.19993, -1.35988, 0.11982, 1.15954, -1.30752, 0.01142, 1.12868, -2.35022, -0.09937, 1.13112, -2.38305
-0.19661, 1.19912, -1.35865, 0.12112, 1.15896, -1.30593, 0.01711, 1.12946, -2.34614, -0.09584, 1.13196, -2.37761
-0.19348, 1.19837, -1.35748, 0.12237, 1.15830, -1.30463, 0.02236, 1.13014, -2.34201, -0.09247, 1.13288, -2.37199
-0.19059, 1.19763, -1.35610, 0.12367, 1.15752, -1.30367, 0.02749, 1.13090, -2.33768, -0.08894, 1.13385, -2.36619
-0.18816, 1.19684, -1.35429, 0.12489, 1.15662, -1.30306, 0.03226, 1.13173, -2.33307, -0.08546, 1.13499, -2.36019
-0.18581, 1.19603, -1.35242, 0.12611, 1.15564, -1.30273, 0.03683, 1.13255, -2.32855, -0.08200, 1.13615, -2.35401
-0.18342, 1.19513, -1.35051, 0.12714, 1.15460, -1.30255, 0.04102, 1.13328, -2.32437, -0.07889, 1.13739, -2.34759
-0.18069, 1.19418, -1.34855, 0.12809, 1.15359, -1.30239, 0.04459, 1.13395, -2.32095, -0.07626, 1.13868, -2.34099
-0.17806, 1.19317, -1.34661, 0.12877, 1.15253, -1.30239, 0.04773, 1.13450, -2.31783, -0.07398, 1.14002, -2.33409
-0.17582, 1.19222, -1.34471, 0.12926, 1.15146, -1.30249, 0.05074, 1.13485, -2.31490, -0.07201, 1.14145, -2.32688
-0.17435, 1.19139, -1.34279, 0.12948, 1.15029, -1.30264, 0.05365, 1.13507, -2.31180, -0.07008, 1.14300, -2.31910
-0.17371, 1.19063, -1.34097, 0.12939, 1.14905, -1.30298, 0.05660, 1.13500, -2.30857, -0.06829, 1.14465, -2.31078
-0.17357, 1.18987, -1.33930, 0.12911, 1.14771, -1.30354, 0.05968, 1.13455, -2.30546, -0.06647, 1.14636, -2.30215
