base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.01140, 1.26840, -1.31253, 0.12517, 1.31116, -1.27190, -0.00819, 0.98411, -2.65819, -0.18067, 0.96370, -2.61387
-0.01340, 1.26859, -1.31243, 0.12426, 1.30997, -1.27154, -0.00799, 0.98387, -2.65826, -0.17862, 0.96365, -2.61452
-0.01546, 1.26874, -1.31264, 0.12335, 1.30894, -1.27160, -0.00796, 0.98365, -2.65838, -0.17645, 0.96357, -2.61511
-0.01750, 1.26886, -1.31309, 0.12200, 1.30814, -1.27175, -0.00823, 0.98345, -2.65854, -0.17423, 0.96348, -2.61588
-0.01937, 1.26889, -1.31384, 0.12034, 1.30773, -1.27173, -0.00866, 0.98325, -2.65884, -0.17196, 0.96338, -2.61680
-0.02116, 1.26890, -1.31482, 0.11857, 1.30749, -1.27192, -0.00929, 0.98299, -2.65924, -0.16958, 0.96325, -2.61787
-0.02275, 1.26886, -1.31593, 0.11714, 1.30734, -1.27229, -0.00999, 0.98268, -2.65976, -0.16726, 0.96310, -2.61904
-0.02397, 1.26871, -1.31722, 0.11651, 1.30726, -1.27312, -0.01054, 0.98224, -2.66054, -0.16477, 0.96292, -2.62039
-0.02495, 1.26848, -1.31860, 0.11623, 1.30726, -1.27412, -0.01100, 0.98173, -2.66143, -0.16238, 0.96270, -2.62177
-0.02568, 1.26820, -1.32007, 0.11620, 1.30733, -1.27512, -0.01140, 0.98123, -2.66232, -0.16012, 0.96241, -2.62309
-0.02607, 1.26782, -1.32149, 0.11610, 1.30757, -1.27587, -0.01153, 0.98079, -2.66321, -0.15832, 0.96207, -2.62423
-0.02618, 1.26735, -1.32299, 0.11596, 1.30791, -1.27641, -0.01158, 0.98040, -2.66406, -0.15672, 0.96166, -2.62520
-0.02603, 1.26683, -1.32443, 0.11578, 1.30828, -1.27685, -0.01143, 0.98003, -2.66477, -0.15535, 0.96125, -2.62603
-0.02551, 1.26628, -1.32586, 0.11555, 1.30864, -1.27721, -0.01103, 0.97967, -2.66545, -0.15391, 0.96085, -2.62683
-0.02475, 1.26570, -1.32718, 0.11524, 1.30890, -1.27754, -0.01049, 0.97930, -2.66595, -0.15245, 0.96051, -2.62756
-0.02382, 1.26516, -1.32830, 0.11486, 1.30912, -1.27781, -0.00990, 0.97894, -2.66630, -0.15106, 0.96020, -2.62817
-0.02277, 1.26464, -1.32940, 0.11465, 1.30926, -1.27831, -0.00923, 0.97861, -2.66658, -0.14990, 0.95989, -2.62873
-0.02184, 1.26428, -1.33009, 0.11454, 1.30928, -1.27900, -0.00876, 0.97831, -2.66673, -0.14910, 0.95962, -2.62919
-0.02094, 1.26394, -1.33060, 0.11446, 1.30921, -1.27981, -0.00834, 0.97803, -2.66677, -0.14858, 0.95934, -2.62947
-0.02006, 1.26361, -1.33093, 0.11434, 1.30909, -1.28064, -0.00807, 0.97779, -2.66668, -0.14836, 0.95911, -2.62971
-0.01917, 1.26327, -1.33110, 0.11414, 1.30894, -1.28137, -0.00786, 0.97758, -2.66647, -0.14845, 0.95885, -2.62967
-0.01832, 1.26288, -1.33120, 0.11373, 1.30873, -1.28199, -0.00768, 0.97738, -2.66615, -0.14882, 0.95862, -2.62940
-0.01748, 1.26251, -1.33115, 0.11315, 1.30854, -1.28238, -0.00722, 0.97719, -2.66570, -0.14928, 0.95844, -2.62906
-0.01649, 1.26213, -1.33104, 0.11240, 1.30839, -1.28240, -0.00613, 0.97703, -2.66533, -0.14939, 0.95833, -2.62866
-0.01548, 1.26173, -1.33089, 0.11128, 1.30827, -1.28199, -0.00444, 0.97686, -2.66493, -0.14917, 0.95833, -2.62820
-0.01452, 1.26139, -1.33064, 0.11007, 1.30817, -1.28139, -0.00232, 0.97668, -2.66449, -0.14890, 0.95837, -2.62772
-0.01373, 1.26105, -1.33049, 0.10880, 1.30805, -1.28080, -0.00018, 0.97653, -2.66411, -0.14884, 0.95841, -2.62723
-0.01324, 1.26083, -1.33048, 0.10769, 1.30790, -1.28045, 0.00174, 0.97638, -2.66381, -0.14921, 0.95837, -2.62671
-0.01289, 1.26063, -1.33057, 0.10664, 1.30771, -1.28031, 0.00342, 0.97624, -2.66351, -0.14994, 0.95830, -2.62624
-0.01278, 1.26054, -1.33064, 0.10571, 1.30752, -1.28028, 0.00474, 0.97612, -2.66321, -0.15084, 0.95825, -2.62582
-0.01281, 1.26057, -1.33069, 0.10506, 1.30740, -1.28048, 0.00523, 0.97602, -2.66286, -0.15208, 0.95819, -2.62562
-0.01293, 1.26070, -1.33081, 0.10464, 1.30733, -1.28090, 0.00521, 0.97594, -2.66250, -0.15340, 0.95814, -2.62553
-0.01306, 1.26085, -1.33102, 0.10436, 1.30727, -1.28146, 0.00494, 0.97583, -2.66214, -0.15469, 0.95809, -2.62558
-0.01324, 1.26100, -1.33130, 0.10407, 1.30720, -1.28214, 0.00467, 0.97567, -2.66188, -0.15558, 0.95804, -2.62575
-0.01326, 1.26111, -1.33174, 0.10382, 1.30715, -1.28287, 0.00482, 0.97548, -2.66176, -0.15597, 0.95798, -2.62600
-0.01332, 1.26116, -1.33228, 0.10354, 1.30703, -1.28365, 0.00494, 0.97526, -2.66169, -0.15616, 0.95793, -2.62634
-0.01339, 1.26117, -1.33292, 0.10325, 1.30689, -1.28452, 0.00506, 0.97506, -2.66170, -0.15629, 0.95786, -2.62665
-0.01363, 1.26113, -1.33374, 0.10272, 1.30665, -1.28537, 0.00496, 0.97487, -2.66175, -0.15647, 0.95778, -2.62690
-0.01391, 1.26103, -1.33461, 0.10220, 1.30637, -1.28624, 0.00487, 0.97473, -2.66182, -0.15673, 0.95772, -2.62707
-0.01416, 1.26090, -1.33552, 0.10174, 1.30611, -1.28711, 0.00474, 0.97458, -2.66185, -0.15692, 0.95766, -2.62724
-0.01435, 1.26077, -1.33621, 0.10161, 1.30593, -1.28784, 0.00472, 0.97444, -2.66174, -0.15707, 0.95763, -2.62735
-0.01454, 1.26062, -1.33683, 0.10160, 1.30577, -1.28859, 0.00480, 0.97429, -2.66153, -0.15726, 0.95763, -2.62748
-0.01489, 1.26047, -1.33738, 0.10161, 1.30562, -1.28925, 0.00486, 0.97416, -2.66125, -0.15746, 0.95767, -2.62759
-0.01547, 1.26039, -1.33782, 0.10146, 1.30546, -1.28990, 0.00486, 0.97399, -2.66091, -0.15784, 0.95773, -2.62769
-0.01654, 1.26033, -1.33823, 0.10103, 1.30522, -1.29052, 0.00470, 0.97381, -2.66055, -0.15835, 0.95782, -2.62775
-0.01761, 1.26028, -1.33865, 0.10050, 1.30494, -1.29112, 0.00453, 0.97364, -2.66023, -0.15898, 0.95793, -2.62780
-0.01873, 1.26026, -1.33912, 0.09990, 1.30462, -1.29165, 0.00422, 0.97350, -2.65984, -0.15970, 0.95806, -2.62780
-0.01972, 1.26027, -1.33972, 0.09912, 1.30426, -1.29215, 0.00368, 0.97344, -2.65956, -0.16046, 0.95820, -2.62782
-0.02052, 1.26029, -1.34039, 0.09834, 1.30387, -1.29262, 0.00317, 0.97341, -2.65926, -0.16127, 0.95835, -2.62783
-0.02095, 1.26029, -1.34114, 0.09790, 1.30351, -1.29317, 0.00299, 0.97337, -2.65901, -0.16179, 0.95848, -2.62781
-0.02074, 1.26017, -1.34195, 0.09787, 1.30320, -1.29396, 0.00369, 0.97323, -2.65873, -0.16196, 0.95856, -2.62771
-0.02010, 1.26002, -1.34279, 0.09820, 1.30293, -1.29491, 0.00496, 0.97301, -2.65844, -0.16191, 0.95861, -2.62763
-0.01935, 1.25987, -1.34362, 0.09868, 1.30263, -1.29611, 0.00643, 0.97276, -2.65808, -0.16188, 0.95865, -2.62746
-0.01856, 1.25965, -1.34446, 0.09932, 1.30233, -1.29755, 0.00789, 0.97250, -2.65771, -0.16210, 0.95868, -2.62722
