base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
0.51196, 1.09483, -3.57702, -0.73334, 1.18065, -3.67289, -0.73397, 1.13250, -3.57596, 1.12162, 0.98068, -2.83850
0.51079, 1.09543, -3.57919, -0.73223, 1.18235, -3.67687, -0.73304, 1.13427, -3.57983, 1.11066, 0.98235, -2.85028
0.50933, 1.09625, -3.58206, -0.73085, 1.18419, -3.68124, -0.73174, 1.13616, -3.58419, 1.10028, 0.98390, -2.86147
0.50768, 1.09723, -3.58544, -0.72930, 1.18609, -3.68584, -0.73011, 1.13815, -3.58895, 1.09011, 0.98535, -2.87244
0.50594, 1.09832, -3.58909, -0.72762, 1.18798, -3.69050, -0.72839, 1.14012, -3.59377, 1.07952, 0.98676, -2.88382
0.50411, 1.09954, -3.59310, -0.72565, 1.18980, -3.69521, -0.72651, 1.14205, -3.59863, 1.06716, 0.98818, -2.89702
0.50220, 1.10085, -3.59738, -0.72343, 1.19152, -3.69991, -0.72459, 1.14393, -3.60344, 1.05320, 0.98962, -2.91185
0.50038, 1.10220, -3.60168, -0.72102, 1.19310, -3.70445, -0.72257, 1.14568, -3.60807, 1.03838, 0.99103, -2.92757
0.49871, 1.10354, -3.60587, -0.71855, 1.19452, -3.70874, -0.72046, 1.14729, -3.61251, 1.02390, 0.99232, -2.94289
0.49731, 1.10479, -3.60971, -0.71609, 1.19572, -3.71265, -0.71829, 1.14875, -3.61668, 1.01074, 0.99341, -2.95682
0.49611, 1.10600, -3.61333, -0.71356, 1.19678, -3.71632, -0.71600, 1.15007, -3.62068, 0.99863, 0.99437, -2.96961
0.49502, 1.10711, -3.61669, -0.71112, 1.19768, -3.71970, -0.71366, 1.15139, -3.62471, 0.98794, 0.99519, -2.98093
0.49407, 1.10816, -3.61982, -0.70866, 1.19839, -3.72271, -0.71115, 1.15265, -3.62875, 0.97898, 0.99586, -2.99041
0.49323, 1.10915, -3.62274, -0.70620, 1.19893, -3.72541, -0.70857, 1.15390, -3.63281, 0.97165, 0.99639, -2.99819
0.49242, 1.11005, -3.62547, -0.70387, 1.19937, -3.72785, -0.70606, 1.15509, -3.63674, 0.96592, 0.99680, -3.00430
0.49167, 1.11091, -3.62802, -0.70162, 1.19963, -3.72988, -0.70373, 1.15612, -3.64020, 0.96172, 0.99709, -3.00882
0.49094, 1.11173, -3.63045, -0.69944, 1.19973, -3.73156, -0.70159, 1.15697, -3.64319, 0.95877, 0.99729, -3.01207
0.49022, 1.11250, -3.63272, -0.69734, 1.19976, -3.73304, -0.69961, 1.15772, -3.64588, 0.95684, 0.99743, -3.01426
0.48960, 1.11317, -3.63470, -0.69534, 1.19965, -3.73420, -0.69773, 1.15835, -3.64825, 0.95537, 0.99754, -3.01598
0.48916, 1.11374, -3.63639, -0.69335, 1.19936, -3.73494, -0.69588, 1.15877, -3.65014, 0.95356, 0.99769, -3.01810
0.48875, 1.11421, -3.63780, -0.69153, 1.19902, -3.73548, -0.69413, 1.15913, -3.65184, 0.95233, 0.99781, -3.01960
0.48828, 1.11461, -3.63912, -0.68986, 1.19865, -3.73590, -0.69256, 1.15947, -3.65338, 0.95159, 0.99792, -3.02058
0.48758, 1.11496, -3.64054, -0.68844, 1.19839, -3.73642, -0.69115, 1.15987, -3.65496, 0.95153, 0.99804, -3.02083
0.48672, 1.11523, -3.64187, -0.68730, 1.19816, -3.73687, -0.69002, 1.16030, -3.65645, 0.95256, 0.99810, -3.01990
0.48576, 1.11548, -3.64324, -0.68627, 1.19802, -3.73744, -0.68898, 1.16078, -3.65800, 0.95363, 0.99819, -3.01893
0.48479, 1.11566, -3.64448, -0.68544, 1.19794, -3.73804, -0.68808, 1.16131, -3.65957, 0.95511, 0.99826, -3.01752
0.48381, 1.11581, -3.64563, -0.68476, 1.19795, -3.73871, -0.68734, 1.16186, -3.66110, 0.95660, 0.99834, -3.01611
0.48284, 1.11597, -3.64680, -0.68406, 1.19802, -3.73952, -0.68657, 1.16242, -3.66270, 0.95707, 0.99848, -3.01578
0.48190, 1.11614, -3.64797, -0.68336, 1.19818, -3.74050, -0.68581, 1.16301, -3.66436, 0.95686, 0.99867, -3.01616
0.48098, 1.11637, -3.64926, -0.68249, 1.19840, -3.74168, -0.68493, 1.16356, -3.66601, 0.95451, 0.99898, -3.01879
0.48006, 1.11665, -3.65065, -0.68159, 1.19870, -3.74301, -0.68396, 1.16410, -3.66772, 0.95121, 0.99934, -3.02241
0.47910, 1.11698, -3.65217, -0.68066, 1.19906, -3.74451, -0.68298, 1.16467, -3.66950, 0.94738, 0.99974, -3.02657
0.47806, 1.11736, -3.65389, -0.67975, 1.19948, -3.74612, -0.68205, 1.16526, -3.67132, 0.94355, 1.00014, -3.03068
0.47695, 1.11778, -3.65572, -0.67894, 1.19999, -3.74786, -0.68112, 1.16591, -3.67324, 0.94007, 1.00051, -3.03438
0.47598, 1.11819, -3.65743, -0.67816, 1.20046, -3.74951, -0.68027, 1.16648, -3.67498, 0.93695, 1.00085, -3.03770
0.47522, 1.11852, -3.65882, -0.67746, 1.20088, -3.75099, -0.67953, 1.16700, -3.67658, 0.93455, 1.00113, -3.04022
0.47481, 1.11874, -3.65971, -0.67690, 1.20120, -3.75220, -0.67895, 1.16748, -3.67799, 0.93328, 1.00132, -3.04151
0.47454, 1.11894, -3.66043, -0.67639, 1.20149, -3.75329, -0.67845, 1.16789, -3.67924, 0.93258, 1.00145, -3.04221
0.47430, 1.11912, -3.66109, -0.67590, 1.20176, -3.75433, -0.67804, 1.16828, -3.68043, 0.93218, 1.00156, -3.04258
0.47390, 1.11928, -3.66185, -0.67560, 1.20214, -3.75547, -0.67783, 1.16879, -3.68176, 0.93256, 1.00163, -3.04212
0.47349, 1.11946, -3.66267, -0.67528, 1.20254, -3.75664, -0.67764, 1.16931, -3.68309, 0.93284, 1.00171, -3.04177
