base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.18137, 0.80865, -1.52443, -0.04706, 0.98558, -1.36723, 0.11227, 0.79303, -1.76009, -0.12802, 1.30761, -1.31034
-0.17859, 0.81263, -1.51747, -0.04512, 0.98879, -1.36008, 0.11170, 0.79450, -1.75707, -0.13015, 1.31366, -1.30268
-0.17568, 0.81629, -1.51076, -0.04302, 0.99175, -1.35322, 0.11093, 0.79781, -1.75449, -0.13267, 1.31957, -1.29562
-0.17262, 0.81957, -1.50437, -0.04075, 0.99445, -1.34676, 0.10971, 0.80281, -1.75208, -0.13569, 1.32520, -1.28916
-0.16948, 0.82258, -1.49835, -0.03839, 0.99689, -1.34076, 0.10839, 0.80862, -1.74986, -0.13911, 1.33063, -1.28333
-0.16633, 0.82540, -1.49267, -0.03611, 0.99901, -1.33528, 0.10689, 0.81454, -1.74761, -0.14312, 1.33580, -1.27810
-0.16328, 0.82803, -1.48751, -0.03407, 1.00079, -1.33049, 0.10531, 0.81976, -1.74529, -0.14799, 1.34079, -1.27351
-0.16023, 0.83051, -1.48274, -0.03210, 1.00226, -1.32632, 0.10391, 0.82456, -1.74286, -0.15338, 1.34542, -1.26957
-0.15723, 0.83279, -1.47849, -0.03007, 1.00352, -1.32280, 0.10290, 0.82902, -1.74037, -0.15881, 1.34962, -1.26653
-0.15443, 0.83486, -1.47470, -0.02797, 1.00460, -1.32013, 0.10255, 0.83297, -1.73769, -0.16423, 1.35325, -1.26455
-0.15173, 0.83671, -1.47145, -0.02579, 1.00549, -1.31821, 0.10286, 0.83645, -1.73491, -0.16947, 1.35620, -1.26369
-0.14911, 0.83844, -1.46877, -0.02364, 1.00622, -1.31688, 0.10348, 0.83967, -1.73213, -0.17417, 1.35853, -1.26396
-0.14660, 0.84009, -1.46679, -0.02157, 1.00687, -1.31608, 0.10420, 0.84266, -1.72963, -0.17803, 1.36014, -1.26543
-0.14408, 0.84171, -1.46551, -0.01959, 1.00742, -1.31568, 0.10503, 0.84546, -1.72738, -0.18078, 1.36094, -1.26827
-0.14170, 0.84330, -1.46475, -0.01795, 1.00781, -1.31585, 0.10578, 0.84803, -1.72532, -0.18297, 1.36115, -1.27231
-0.13928, 0.84487, -1.46450, -0.01685, 1.00785, -1.31668, 0.10663, 0.85028, -1.72336, -0.18469, 1.36074, -1.27773
-0.13698, 0.84652, -1.46468, -0.01679, 1.00753, -1.31813, 0.10742, 0.85205, -1.72155, -0.18624, 1.35982, -1.28468
-0.13477, 0.84818, -1.46517, -0.01719, 1.00681, -1.32040, 0.10808, 0.85355, -1.71981, -0.18755, 1.35837, -1.29292
-0.13262, 0.84982, -1.46592, -0.01755, 1.00562, -1.32378, 0.10865, 0.85482, -1.71805, -0.18858, 1.35638, -1.30223
-0.13063, 0.85135, -1.46684, -0.01739, 1.00385, -1.32850, 0.10886, 0.85595, -1.71624, -0.18930, 1.35377, -1.31271
-0.12867, 0.85287, -1.46789, -0.01661, 1.00153, -1.33475, 0.10889, 0.85699, -1.71433, -0.18958, 1.35063, -1.32408
-0.12672, 0.85435, -1.46911, -0.01547, 0.99875, -1.34260, 0.10885, 0.85797, -1.71242, -0.18911, 1.34692, -1.33616
-0.12486, 0.85587, -1.47053, -0.01415, 0.99552, -1.35273, 0.10869, 0.85890, -1.71053, -0.18785, 1.34267, -1.34864
-0.12293, 0.85748, -1.47217, -0.01251, 0.99187, -1.36534, 0.10859, 0.85984, -1.70870, -0.18530, 1.33787, -1.36145
-0.12098, 0.85920, -1.47384, -0.01036, 0.98785, -1.37948, 0.10853, 0.86085, -1.70689, -0.18185, 1.33271, -1.37446
-0.11905, 0.86103, -1.47545, -0.00759, 0.98350, -1.39479, 0.10855, 0.86191, -1.70515, -0.17742, 1.32712, -1.38766
-0.11722, 0.86302, -1.47689, -0.00390, 0.97883, -1.41088, 0.10865, 0.86313, -1.70349, -0.17201, 1.32133, -1.40071
-0.11540, 0.86518, -1.47812, 0.00056, 0.97388, -1.42759, 0.10887, 0.86448, -1.70186, -0.16566, 1.31521, -1.41391
-0.11367, 0.86747, -1.47906, 0.00558, 0.96862, -1.44474, 0.10901, 0.86588, -1.70033, -0.15863, 1.30871, -1.42721
-0.11191, 0.87004, -1.47941, 0.01137, 0.96311, -1.46199, 0.10914, 0.86744, -1.69883, -0.15065, 1.30182, -1.44076
-0.11015, 0.87278, -1.47940, 0.01772, 0.95729, -1.47939, 0.10924, 0.86905, -1.69736, -0.14198, 1.29452, -1.45454
-0.10837, 0.87552, -1.47932, 0.02426, 0.95097, -1.49709, 0.10933, 0.87060, -1.69587, -0.13282, 1.28672, -1.46847
-0.10664, 0.87814, -1.47938, 0.03030, 0.94389, -1.51557, 0.10931, 0.87203, -1.69440, -0.12344, 1.27837, -1.48273
-0.10488, 0.88058, -1.47979, 0.03576, 0.93593, -1.53482, 0.10927, 0.87328, -1.69283, -0.11385, 1.26945, -1.49732
-0.10319, 0.88285, -1.48049, 0.04155, 0.92760, -1.55372, 0.10928, 0.87443, -1.69121, -0.10414, 1.26010, -1.51194
-0.10169, 0.88487, -1.48158, 0.04853, 0.91926, -1.57164, 0.10937, 0.87542, -1.68950, -0.09432, 1.25037, -1.52641
-0.10068, 0.88656, -1.48330, 0.05739, 0.91133, -1.58772, 0.10934, 0.87630, -1.68772, -0.08467, 1.24030, -1.54053
-0.09990, 0.88807, -1.48523, 0.06774, 0.90375, -1.60210, 0.10939, 0.87711, -1.68581, -0.07501, 1.22998, -1.55438
-0.09920, 0.88961, -1.48705, 0.07921, 0.89661, -1.61470, 0.10947, 0.87796, -1.68389, -0.06554, 1.21947, -1.56812
-0.09863, 0.89130, -1.48835, 0.09191, 0.89024, -1.62498, 0.10952, 0.87887, -1.68194, -0.05638, 1.20869, -1.58182
-0.09800, 0.89315, -1.48915, 0.10540, 0.88450, -1.63313, 0.10967, 0.87989, -1.67997, -0.04752, 1.19774, -1.59537
-0.09749, 0.89508, -1.48951, 0.11868, 0.87917, -1.63951, 0.10974, 0.88097, -1.67797, -0.03894, 1.18673, -1.60849
-0.09723, 0.89694, -1.48954, 0.13082, 0.87413, -1.64450, 0.10967, 0.88205, -1.67594, -0.03075, 1.17567, -1.62087
-0.09698, 0.89876, -1.48904, 0.14138, 0.86939, -1.64805, 0.10965, 0.88322, -1.67388, -0.02278, 1.16470, -1.63250
-0.09689, 0.90050, -1.48834, 0.15067, 0.86481, -1.65041, 0.10948, 0.88439, -1.67176, -0.01517, 1.15375, -1.64329
-0.09684, 0.90214, -1.48751, 0.15870, 0.86036, -1.65181, 0.10937, 0.88557, -1.66960, -0.00783, 1.14282, -1.65321
-0.09679, 0.90366, -1.48652, 0.16513, 0.85593, -1.65228, 0.10925, 0.88684, -1.66738, -0.00072, 1.13193, -1.66215
-0.09676, 0.90510, -1.48548, 0.17054, 0.85155, -1.65158, 0.10914, 0.88815, -1.66513, 0.00603, 1.12112, -1.67007
-0.09677, 0.90645, -1.48436, 0.17537, 0.84722, -1.64945, 0.10906, 0.88945, -1.66283, 0.01233, 1.11031, -1.67720
-0.09683, 0.90776, -1.48333, 0.17990, 0.84281, -1.64532, 0.10907, 0.89079, -1.66056, 0.01798, 1.09952, -1.68352
-0.09696, 0.90899, -1.48224, 0.18442, 0.83842, -1.63923, 0.10905, 0.89212, -1.65822, 0.02303, 1.08878, -1.68895
-0.09715, 0.91015, -1.48130, 0.18945, 0.83413, -1.63172, 0.10904, 0.89336, -1.65586, 0.02746, 1.07809, -1.69362
-0.09750, 0.91117, -1.48055, 0.19584, 0.83009, -1.62254, 0.10900, 0.89447, -1.65345, 0.03114, 1.06753, -1.69760
-0.09804, 0.91203, -1.48018, 0.20408, 0.82628, -1.61183, 0.10894, 0.89532, -1.65091, 0.03394, 1.05704, -1.70086
-0.09860, 0.91278, -1.48006, 0.21296, 0.82269, -1.60045, 0.10892, 0.89600, -1.64828, 0.03639, 1.04667, -1.70345
-0.09916, 0.91352, -1.48015, 0.22181, 0.81934, -1.58916, 0.10890, 0.89655, -1.64574, 0.03864, 1.03644, -1.70543
-0.09957, 0.91420, -1.48075, 0.23047, 0.81625, -1.57880, 0.10904, 0.89688, -1.64320, 0.04100, 1.02626, -1.70679
-0.09996, 0.91487, -1.48148, 0.23838, 0.81359, -1.56916, 0.10926, 0.89712, -1.64073, 0.04343, 1.01630, -1.70751
-0.10049, 0.91557, -1.48225, 0.24481, 0.81165, -1.56042, 0.10948, 0.89741, -1.63838, 0.04587, 1.00661, -1.70769
-0.10125, 0.91630, -1.48288, 0.24875, 0.81095, -1.55308, 0.10973, 0.89781, -1.63619, 0.04848, 0.99725, -1.70720
-0.10221, 0.91710, -1.48337, 0.25039, 0.81138, -1.54715, 0.11009, 0.89839, -1.63415, 0.05125, 0.98831, -1.70618
-0.10335, 0.91793, -1.48379, 0.25023, 0.81249, -1.54248, 0.11052, 0.89907, -1.63216, 0.05403, 0.97995, -1.70476
-0.10461, 0.91885, -1.48407, 0.24790, 0.81430, -1.53950, 0.11116, 0.89993, -1.63011, 0.05684, 0.97226, -1.70301
-0.10605, 0.91981, -1.48427, 0.24345, 0.81661, -1.53844, 0.11206, 0.90090, -1.62797, 0.05970, 0.96539, -1.70098
-0.10757, 0.92084, -1.48436, 0.23829, 0.81901, -1.53812, 0.11302, 0.90190, -1.62583, 0.06249, 0.95918, -1.69871
-0.10908, 0.92195, -1.48426, 0.23384, 0.82110, -1.53779, 0.11398, 0.90291, -1.62369, 0.06528, 0.95370, -1.69619
-0.11054, 0.92320, -1.48404, 0.23180, 0.82220, -1.53680, 0.11496, 0.90380, -1.62151, 0.06821, 0.94890, -1.69338
-0.11198, 0.92450, -1.48363, 0.23080, 0.82274, -1.53542, 0.11575, 0.90468, -1.61946, 0.07106, 0.94488, -1.69029
-0.11324, 0.92584, -1.48322, 0.23032, 0.82288, -1.53381, 0.11654, 0.90556, -1.61750, 0.07397, 0.94156, -1.68699
-0.11446, 0.92721, -1.48289, 0.22952, 0.82259, -1.53186, 0.11699, 0.90653, -1.61592, 0.07679, 0.93909, -1.68343
-0.11547, 0.92855, -1.48265, 0.22851, 0.82202, -1.52962, 0.11730, 0.90759, -1.61460, 0.07963, 0.93749, -1.67962
-0.11627, 0.92982, -1.48248, 0.22731, 0.82137, -1.52724, 0.11764, 0.90864, -1.61340, 0.08230, 0.93678, -1.67560
-0.11689, 0.93100, -1.48243, 0.22569, 0.82086, -1.52475, 0.11809, 0.90968, -1.61235, 0.08477, 0.93725, -1.67123
-0.11719, 0.93202, -1.48248, 0.22367, 0.82061, -1.52209, 0.11881, 0.91067, -1.61132, 0.08695, 0.93904, -1.66657
-0.11731, 0.93294, -1.48255, 0.22171, 0.82054, -1.51939, 0.11974, 0.91160, -1.61037, 0.08900, 0.94153, -1.66169
-0.11755, 0.93378, -1.48231, 0.21992, 0.82061, -1.51666, 0.12062, 0.91249, -1.60943, 0.09070, 0.94445, -1.65663
-0.11789, 0.93452, -1.48170, 0.21891, 0.82089, -1.51402, 0.12155, 0.91322, -1.60841, 0.09217, 0.94749, -1.65154
-0.11829, 0.93522, -1.48080, 0.21825, 0.82131, -1.51139, 0.12251, 0.91393, -1.60739, 0.09346, 0.95059, -1.64647
-0.11883, 0.93593, -1.47962, 0.21771, 0.82186, -1.50868, 0.12342, 0.91474, -1.60640, 0.09468, 0.95366, -1.64138
-0.11951, 0.93677, -1.47808, 0.21708, 0.82255, -1.50584, 0.12420, 0.91573, -1.60546, 0.09602, 0.95638, -1.63642
-0.12022, 0.93773, -1.47634, 0.21644, 0.82334, -1.50288, 0.12493, 0.91685, -1.60455, 0.09747, 0.95881, -1.63163
-0.12110, 0.93874, -1.47442, 0.21564, 0.82421, -1.49992, 0.12550, 0.91803, -1.60371, 0.09869, 0.96113, -1.62711
-0.12214, 0.93986, -1.47239, 0.21456, 0.82519, -1.49698, 0.12587, 0.91925, -1.60299, 0.09949, 0.96351, -1.62306
-0.12342, 0.94103, -1.47036, 0.21317, 0.82623, -1.49416, 0.12610, 0.92037, -1.60236, 0.09975, 0.96590, -1.61956
-0.12479, 0.94228, -1.46830, 0.21161, 0.82736, -1.49146, 0.12613, 0.92152, -1.60184, 0.09965, 0.96823, -1.61657
-0.12633, 0.94354, -1.46642, 0.20998, 0.82851, -1.48904, 0.12597, 0.92258, -1.60134, 0.09920, 0.97032, -1.61413
-0.12798, 0.94480, -1.46484, 0.20832, 0.82962, -1.48692, 0.12561, 0.92359, -1.60093, 0.09841, 0.97201, -1.61240
-0.12977, 0.94604, -1.46356, 0.20659, 0.83071, -1.48520, 0.12508, 0.92452, -1.60052, 0.09739, 0.97337, -1.61114
-0.13148, 0.94729, -1.46240, 0.20487, 0.83178, -1.48364, 0.12457, 0.92549, -1.60011, 0.09628, 0.97449, -1.61031
-0.13324, 0.94850, -1.46133, 0.20300, 0.83283, -1.48233, 0.12397, 0.92652, -1.59960, 0.09515, 0.97532, -1.60975
-0.13488, 0.94967, -1.46045, 0.20109, 0.83383, -1.48127, 0.12349, 0.92756, -1.59900, 0.09412, 0.97584, -1.60944
-0.13657, 0.95081, -1.45958, 0.19913, 0.83477, -1.48038, 0.12293, 0.92857, -1.59837, 0.09302, 0.97617, -1.60926
-0.13826, 0.95181, -1.45877, 0.19720, 0.83560, -1.47966, 0.12241, 0.92942, -1.59768, 0.09202, 0.97635, -1.60904
-0.13993, 0.95271, -1.45803, 0.19526, 0.83628, -1.47910, 0.12185, 0.93011, -1.59693, 0.09108, 0.97636, -1.60875
-0.14161, 0.95351, -1.45743, 0.19335, 0.83686, -1.47875, 0.12129, 0.93058, -1.59610, 0.09014, 0.97622, -1.60840
-0.14320, 0.95429, -1.45693, 0.19146, 0.83736, -1.47848, 0.12066, 0.93097, -1.59529, 0.08921, 0.97603, -1.60802
-0.14486, 0.95505, -1.45680, 0.18956, 0.83778, -1.47843, 0.11984, 0.93114, -1.59448, 0.08816, 0.97581, -1.60750
-0.14633, 0.95580, -1.45676, 0.18778, 0.83814, -1.47842, 0.11899, 0.93123, -1.59366, 0.08724, 0.97558, -1.60695
-0.14759, 0.95656, -1.45679, 0.18619, 0.83847, -1.47848, 0.11834, 0.93123, -1.59283, 0.08647, 0.97534, -1.60640
-0.14857, 0.95736, -1.45665, 0.18494, 0.83882, -1.47856, 0.11789, 0.93124, -1.59207, 0.08603, 0.97521, -1.60585
-0.14915, 0.95819, -1.45637, 0.18402, 0.83918, -1.47857, 0.11779, 0.93124, -1.59132, 0.08598, 0.97520, -1.60538
-0.14955, 0.95901, -1.45606, 0.18330, 0.83954, -1.47855, 0.11786, 0.93126, -1.59052, 0.08606, 0.97521, -1.60486
-0.14984, 0.95982, -1.45576, 0.18274, 0.83987, -1.47850, 0.11806, 0.93137, -1.58971, 0.08626, 0.97532, -1.60429
-0.15010, 0.96056, -1.45542, 0.18226, 0.84019, -1.47834, 0.11834, 0.93157, -1.58889, 0.08643, 0.97556, -1.60359
-0.15026, 0.96129, -1.45511, 0.18188, 0.84051, -1.47807, 0.11866, 0.93183, -1.58806, 0.08657, 0.97588, -1.60286
-0.15042, 0.96201, -1.45481, 0.18154, 0.84085, -1.47771, 0.11898, 0.93212, -1.58716, 0.08663, 0.97629, -1.60204
-0.15068, 0.96271, -1.45445, 0.18108, 0.84123, -1.47722, 0.11906, 0.93247, -1.58620, 0.08626, 0.97682, -1.60116
-0.15099, 0.96342, -1.45404, 0.18058, 0.84163, -1.47669, 0.11897, 0.93285, -1.58526, 0.08574, 0.97742, -1.60018
-0.15130, 0.96417, -1.45348, 0.18007, 0.84208, -1.47598, 0.11881, 0.93334, -1.58424, 0.08519, 0.97814, -1.59926
-0.15160, 0.96498, -1.45279, 0.17954, 0.84256, -1.47517, 0.11861, 0.93385, -1.58329, 0.08473, 0.97892, -1.59844
-0.15188, 0.96582, -1.45198, 0.17904, 0.84303, -1.47436, 0.11830, 0.93440, -1.58232, 0.08436, 0.97975, -1.59771
-0.15217, 0.96665, -1.45120, 0.17858, 0.84353, -1.47344, 0.11803, 0.93499, -1.58137, 0.08415, 0.98061, -1.59710
-0.15252, 0.96737, -1.45062, 0.17807, 0.84396, -1.47273, 0.11776, 0.93556, -1.58058, 0.08402, 0.98135, -1.59661
-0.15298, 0.96797, -1.45044, 0.17750, 0.84432, -1.47214, 0.11754, 0.93614, -1.57994, 0.08405, 0.98198, -1.59629
-0.15345, 0.96855, -1.45030, 0.17696, 0.84466, -1.47160, 0.11739, 0.93675, -1.57938, 0.08421, 0.98255, -1.59603
