base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.06514, 0.83604, -2.01943, 0.05351, 0.95542, -1.78868, 0.05153, 1.01655, -1.70633, -0.02200, 0.84764, -1.87205
-0.06875, 0.82065, -2.02447, 0.05459, 0.96215, -1.77961, 0.04760, 1.02379, -1.69886, -0.02046, 0.83591, -1.87112
-0.07244, 0.80653, -2.02695, 0.05587, 0.96862, -1.77007, 0.04301, 1.03120, -1.69057, -0.01888, 0.82474, -1.86949
-0.07611, 0.79361, -2.02725, 0.05731, 0.97489, -1.76020, 0.03797, 1.03871, -1.68162, -0.01724, 0.81417, -1.86732
-0.07962, 0.78169, -2.02577, 0.05865, 0.98104, -1.75012, 0.03268, 1.04622, -1.67233, -0.01556, 0.80416, -1.86480
-0.08262, 0.77078, -2.02246, 0.05973, 0.98716, -1.73999, 0.02749, 1.05351, -1.66296, -0.01390, 0.79473, -1.86213
-0.08511, 0.76091, -2.01750, 0.06050, 0.99329, -1.72987, 0.02257, 1.06057, -1.65373, -0.01232, 0.78593, -1.85952
-0.08729, 0.75184, -2.01177, 0.06090, 0.99931, -1.71980, 0.01752, 1.06749, -1.64444, -0.01083, 0.77784, -1.85657
-0.08921, 0.74343, -2.00612, 0.06093, 1.00509, -1.71000, 0.01232, 1.07426, -1.63514, -0.00957, 0.77057, -1.85305
-0.09091, 0.73553, -2.00148, 0.06031, 1.01052, -1.70059, 0.00655, 1.08089, -1.62572, -0.00872, 0.76434, -1.84865
-0.09245, 0.72816, -1.99696, 0.05945, 1.01573, -1.69135, 0.00092, 1.08741, -1.61630, -0.00800, 0.75898, -1.84368
-0.09373, 0.72125, -1.99200, 0.05848, 1.02086, -1.68199, -0.00410, 1.09378, -1.60698, -0.00724, 0.75436, -1.83830
-0.09386, 0.71462, -1.98590, 0.05778, 1.02596, -1.67198, -0.00750, 1.10005, -1.59771, -0.00575, 0.75035, -1.83246
-0.09420, 0.70837, -1.97871, 0.05715, 1.03106, -1.66154, -0.00979, 1.10620, -1.58862, -0.00420, 0.74704, -1.82628
-0.09702, 0.70288, -1.97079, 0.05645, 1.03606, -1.65123, -0.01175, 1.11221, -1.57968, -0.00346, 0.74468, -1.81990
-0.10589, 0.69829, -1.96211, 0.05533, 1.04089, -1.64162, -0.01421, 1.11797, -1.57086, -0.00505, 0.74353, -1.81328
-0.12197, 0.69488, -1.95246, 0.05379, 1.04554, -1.63295, -0.01748, 1.12353, -1.56217, -0.00935, 0.74386, -1.80651
-0.14051, 0.69281, -1.94182, 0.05188, 1.05023, -1.62455, -0.02115, 1.12909, -1.55411, -0.01423, 0.74560, -1.79971
-0.15851, 0.69263, -1.93000, 0.04988, 1.05517, -1.61608, -0.02490, 1.13489, -1.54707, -0.01799, 0.74913, -1.79312
-0.17349, 0.69530, -1.91654, 0.04773, 1.06063, -1.60696, -0.02886, 1.14133, -1.54147, -0.01869, 0.75524, -1.78672
-0.18576, 0.69956, -1.90236, 0.04551, 1.06641, -1.59759, -0.03290, 1.14807, -1.53728, -0.01782, 0.76266, -1.78066
-0.19484, 0.70458, -1.88826, 0.04344, 1.07248, -1.58807, -0.03683, 1.15502, -1.53475, -0.01599, 0.77047, -1.77529
-0.19937, 0.70935, -1.87531, 0.04151, 1.07891, -1.57839, -0.04097, 1.16220, -1.53445, -0.01363, 0.77750, -1.77141
-0.19978, 0.71407, -1.86395, 0.03982, 1.08564, -1.56869, -0.04495, 1.16949, -1.53612, -0.01103, 0.78389, -1.76878
-0.19667, 0.71935, -1.85418, 0.03838, 1.09247, -1.55907, -0.04814, 1.17665, -1.53928, -0.00853, 0.79007, -1.76668
-0.18903, 0.72583, -1.84670, 0.03702, 1.09948, -1.54950, -0.05002, 1.18373, -1.54376, -0.00686, 0.79626, -1.76458
-0.17676, 0.73369, -1.84186, 0.03590, 1.10660, -1.54005, -0.04996, 1.19051, -1.54938, -0.00636, 0.80249, -1.76224
-0.16349, 0.74197, -1.83850, 0.03510, 1.11355, -1.53115, -0.04836, 1.19643, -1.55614, -0.00604, 0.80885, -1.76010
-0.15226, 0.74994, -1.83649, 0.03486, 1.12016, -1.52317, -0.04504, 1.20083, -1.56385, -0.00538, 0.81535, -1.75847
-0.14700, 0.75675, -1.83623, 0.03546, 1.12616, -1.51676, -0.03936, 1.20273, -1.57253, -0.00365, 0.82205, -1.75786
-0.14486, 0.76304, -1.83690, 0.03661, 1.13155, -1.51166, -0.03225, 1.20268, -1.58225, -0.00140, 0.82887, -1.75761
-0.14430, 0.76914, -1.83762, 0.03800, 1.13628, -1.50787, -0.02454, 1.20083, -1.59313, 0.00066, 0.83572, -1.75718
-0.14458, 0.77530, -1.83716, 0.03948, 1.14029, -1.50549, -0.01691, 1.19683, -1.60532, 0.00184, 0.84254, -1.75592
-0.14501, 0.78153, -1.83581, 0.04095, 1.14337, -1.50469, -0.00949, 1.19106, -1.61874, 0.00241, 0.84926, -1.75398
-0.14471, 0.78782, -1.83465, 0.04229, 1.14527, -1.50590, -0.00216, 1.18409, -1.63333, 0.00301, 0.85575, -1.75187
-0.14237, 0.79426, -1.83439, 0.04333, 1.14546, -1.50952, 0.00482, 1.17640, -1.64949, 0.00415, 0.86184, -1.75003
